Wed Jan 3 16:03:22 2018 -0800,dist
Wed Jan 3 16:01:03 2018 -0800,Print tweaks 25164
Tue Jan 2 22:58:40 2018 -0800,Add some documentation on using CSS vars 25176
Tue Jan 2 21:57:56 2018 -0800,Validation tooltip example 25143
Tue Jan 2 21:49:01 2018 -0800,Update pagination focus styles
Tue Jan 2 21:19:29 2018 -0800,dist
Tue Jan 2 21:18:14 2018 -0800,add example of textarea to docs
Tue Jan 2 21:14:02 2018 -0800,Merge branch patch 8 of https github com gijsbotje bootstrap into gijsbotje patch 8
Mon Jan 1 20:51:20 2018 -0800,improve additive subtractive border util docs
Mon Jan 1 20:50:59 2018 -0800,Darken border color slightly
Mon Jan 1 20:32:44 2018 -0800,Merge branch docs border utilities of https github com ysds bootstrap into ysds docs border utilities
Mon Jan 1 20:29:19 2018 -0800,dist
Sat Dec 30 21:34:23 2017 -0800,dist
Sat Dec 30 20:55:35 2017 -0800,Outline active focus 25145
Sat Dec 30 19:41:36 2017 -0800,dist
Sun Dec 31 02:38:09 2017 +0200,Mention file text change in Migration docs 25144
Sat Dec 30 18:01:36 2017 +0200,drop simply and tweak a few other bits
Sat Dec 30 17:29:36 2017 +0200,Update Theming docs for removing map items 25108
Fri Dec 29 21:03:35 2017 +0000,Darken gray 600 by 10 for AA contrast 25123
Thu Dec 28 10:47:34 2017 -0800,Remove margin bottom on bd example 25048
Thu Dec 28 10:26:43 2017 -0800,Add examples of disabled tooltip and popover triggers
Thu Dec 28 10:24:08 2017 -0800,Improve lint vars output messaging 25049
Thu Dec 28 10:23:04 2017 -0800,Expand border utilities to include top right bottom left
Thu Dec 28 10:20:34 2017 -0800,linting
Thu Dec 28 10:20:34 2017 -0800,Move alert theme color levels to variables
Thu Dec 28 10:19:27 2017 -0800,add note about single vs group
Thu Dec 28 10:19:27 2017 -0800,Update JS powered buttons docs to include single button example
Thu Dec 28 09:50:04 2017 -0800,Update version to 4 0 0 beta 3
Wed Dec 27 21:08:51 2017 -0800,npm dist
Wed Dec 27 17:56:28 2017 -0800,apply same active focus shadow styling to button variants
Wed Dec 27 17:56:28 2017 -0800,line break
Wed Dec 27 17:56:28 2017 -0800,fix mixin include
Wed Dec 27 17:56:28 2017 -0800,Only apply the active and focus shadow on the focus state for active
Wed Dec 27 16:30:18 2017 -0800,dist
Wed Dec 27 16:20:10 2017 -0800,dist
Wed Dec 27 13:41:15 2017 -0800,extra space
Wed Dec 27 13:41:06 2017 -0800,closes 24929
Wed Dec 27 13:40:51 2017 -0800,improve docs tables
Tue Dec 26 22:30:04 2017 -0800,dist
Tue Dec 26 22:28:14 2017 -0800,Merge branch v4 dev of https github com twbs bootstrap into v4 dev
Tue Dec 26 22:28:04 2017 -0800,dist
Tue Dec 26 22:02:54 2017 -0800,linting
Tue Dec 26 21:58:57 2017 -0800,un nest and un chain popover classes
Tue Dec 26 21:56:48 2017 -0800,consolidate content properties un nest
Tue Dec 26 21:54:47 2017 -0800,smaller popover arrows for more reasonable visuals and more ideal pixel rounding
Tue Dec 26 21:50:23 2017 -0800,remove popover static example
Tue Dec 26 21:45:53 2017 -0800,remove broken static demo
Tue Dec 26 21:36:12 2017 -0800,Merge branch fix arrows of https github com simonihmig bootstrap into simonihmig fix arrows
Tue Dec 26 16:14:08 2017 -0800,Rewrite custom file input
Tue Dec 26 13:50:15 2017 -0800,dist
Tue Dec 26 13:47:48 2017 -0800,Darken table border color
Tue Dec 26 13:33:29 2017 -0800,dist
Tue Dec 26 13:31:53 2017 -0800,Merge branch v4 dev of https github com twbs bootstrap into v4 dev
Tue Dec 26 13:31:42 2017 -0800,dist
Tue Dec 26 13:21:08 2017 -0800,Closes 25039
Tue Dec 26 13:20:12 2017 -0800,Update SCSS import order to have print styles last
Tue Dec 26 13:18:19 2017 -0800,Move from h4s and misc to h5s so headings from example snippets don t show in our table of contents
Sat Dec 23 17:50:52 2017 -0800,remove input group overrides since they re defaults now
Sat Dec 23 17:50:52 2017 -0800,space custom select sizing examples
Sat Dec 23 17:50:52 2017 -0800,Make custom select and file inputs 100 wide
Sat Dec 23 16:47:33 2017 -0800,closes 24973
Sat Dec 23 16:19:49 2017 -0800,prefix those
Sat Dec 23 16:19:33 2017 -0800,change heading
Sat Dec 23 13:17:23 2017 -0800,further clarify z index docs fix 24999
Fri Dec 22 21:02:36 2017 -0800,dist
Fri Dec 22 20:09:58 2017 -0800,Move table responsive to a parent class instead of a modifier
Fri Dec 22 17:15:46 2017 -0800,dist
Fri Dec 22 16:49:57 2017 -0800,Restyle code element remove docs example overflow improve docs examples 25054
Fri Dec 22 16:22:52 2017 -0800,dist
Fri Dec 22 16:22:13 2017 -0800,Merge branch v4 dev of https github com twbs bootstrap into v4 dev
Fri Dec 22 16:21:54 2017 -0800,dist
Fri Dec 22 16:13:01 2017 -0800,Form check markup v2 25050
Fri Dec 22 15:29:49 2017 -0800,Rewrite input group component 25020
Sat Dec 16 17:37:44 2017 -0800,dist
Sat Dec 2 11:53:42 2017 -0800,Document breaking change from 24932
Wed Nov 29 13:05:01 2017 +0200,Override padding on radio input label 24899
Mon Nov 27 19:31:11 2017 +0200,Restore currently unused variables 24891
Fri Nov 24 19:12:35 2017 -0800,fixes 24728
Fri Nov 24 17:02:01 2017 -0800,Merge branch v4 dev of https github com twbs bootstrap into v4 dev
Fri Nov 24 17:00:21 2017 -0800,add migration note
Fri Nov 24 16:58:36 2017 -0800,document it
Fri Nov 24 16:58:23 2017 -0800,rename it
Fri Nov 24 16:49:43 2017 -0800,Merge branch btn group styling of https github com picapixa bootstrap into picapixa btn group styling
